name,database_id,degree_weighted,degree_total,betweenness_weighted,betweenness_unweighted,connected_component
Quang Ly,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8374,7,7,0.0,0.0,0
Quang T. Vu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11004,4,4,0.0,0.0,177
Quang Tran Minh 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10713,4,4,0.0,0.0,0
Quanming Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10671,5,5,0.0,0.0,0
Quanqi Ye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6660,6,6,0.0,0.0,0
Quentin Rouland,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13204,3,3,0.0,0.0,272
Angela Mayhua-Quispe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10480,3,3,0.0,0.0,0
Qun Li 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10098,3,3,0.0,0.0,299
Qun Xia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8587,12,12,0.0,0.0,0
Qunhong Zeng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5399,3,3,0.0,0.0,0
Angella Nabasirye,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7466,1,1,0.0,0.0,588
Qusai Ramadan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5145,4,4,0.0,0.0,0
Angelo Croatti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13162,1,1,0.0,0.0,24
Quyet-Thang Huynh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9700,4,4,0.0,0.0,0
R. Greg Lavender,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2135,7,7,0.0,0.0,0
R. K. Shyamasundar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7551,1,1,0.0,0.0,750
R. Nigel Horspool,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9965,4,8,0.0,0.0,0
Angelo Perkusich,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1988,5,5,0.0,0.0,116
Angelos Stavrou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5096,3,3,0.0,0.0,0
Angélica de Antonio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12123,2,2,0.0,0.0,393
Rabee Sohail Malik,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2807,2,2,0.0,0.0,0
Rabih Bashroush,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12695,1,2,0.0,0.0,658
Rache Quapp,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11608,4,4,0.0,0.0,0
Rachel A. Brower-Sinning,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13822,3,3,0.0,0.0,0
Rachel Greenstadt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6600,3,3,0.0,0.0,261
Rachel Harrison,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11384,5,5,0.0,0.0,0
Anh Nguyen-Duc 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11440,2,2,0.0,0.0,0
Rachel Vital Simões,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8201,3,3,0.0,0.0,0
Radislav Vaisman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9460,3,3,0.0,0.0,0
Radoslaw Nielek,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1781,5,7,0.0,0.0,3
Anh Nguyen-Tuong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5075,3,3,0.0,0.0,0
Radu Grigore,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4200,11,11,0.0,0.0,0
Radu Grosu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4130,4,4,0.0,0.0,0
Anh-Duy Tran,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11973,2,2,0.0,0.0,0
Radu-Casian Mihailescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13735,3,3,0.0,0.0,0
Rafael Angarita,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8402,4,4,0.0,0.0,6
Anhao Xiang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8580,2,2,0.0,0.0,394
Aniketh Malyala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11119,3,3,0.0,0.0,0
Rafael Dutra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7461,3,3,0.0,0.0,0
Rafael F. Toledo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8344,3,3,0.0,0.0,0
Rafael Leano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11663,3,3,0.0,0.0,0
Anil Cetinkaya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12631,3,3,0.0,0.0,117
Rafael Nunes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11725,3,3,0.0,0.0,0
Rafael Olaechea,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6294,3,3,0.0,0.0,0
Rafael P. Martínez-Álvarez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12267,2,2,0.0,0.0,421
Rafael Prates Ferreira Trindade,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8318,3,3,0.0,0.0,302
Anil K. Raj,4:a207e2fc-2358-4733-aaec-376a2c17a19b:493,5,5,0.0,0.0,118
Rafael Queiroz Gonçalves,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7933,1,1,0.0,0.0,231
Rafael Salazar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10066,2,2,0.0,0.0,275
Rafael Toledo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8512,0,0,0.0,0.0,1023
Rafael Tomaz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1857,4,4,0.0,0.0,0
Rafael de Amorim Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12517,1,1,0.0,0.0,751
Rafael do Nascimento Ribeiro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10365,3,3,0.0,0.0,0
Rafael-Michael Karampatsis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6363,4,8,0.0,0.0,0
Rafaila Galanopoulou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8844,6,6,0.0,0.0,0
Rafal Lewanczyk,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12378,4,4,0.0,0.0,0
Rafal Wlodarski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9200,2,2,0.0,0.0,0
Rafed Muhammad Yasir,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6585,4,4,0.0,0.0,0
Rafet Sifa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13457,5,5,0.0,0.0,149
Animesh Pathak,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9013,2,2,0.0,0.0,6
Aniruddhan Murali,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2794,4,4,0.0,0.0,0
Raffaele De Amicis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7205,2,2,0.0,0.0,417
Anita Brown,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10844,4,4,0.0,0.0,0
Raffaele Tripiccione,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9869,7,7,0.0,0.0,69
Anita Imani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2854,3,3,0.0,0.0,0
Rafi Shalom,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2650,2,5,0.0,0.0,0
Rafig Almaghairbe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7996,1,1,0.0,0.0,0
Rafik Tighilt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5631,5,5,0.0,0.0,0
Rafiullah Omar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13613,0,0,0.0,0.0,1024
Ragaad AlTarawneh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12635,4,4,0.0,0.0,0
Anita Raja,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7697,5,5,0.0,0.0,0
Raghav Batta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11882,5,5,0.0,0.0,15
Raghav Donakanti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13403,3,3,0.0,0.0,0
Anitha Chandran,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8099,7,7,0.0,0.0,0
Raghu Kacker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11134,3,3,0.0,0.0,287
Raghu Reddy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6331,3,5,0.0,0.0,246
Raghuram Gopalakrishnan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2273,3,3,0.0,0.0,0
Raghvinder S. Sangwan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13591,1,1,0.0,0.0,0
Ragnar Ardal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5077,3,3,0.0,0.0,0
Rahel Bekele,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10411,6,6,0.0,0.0,0
Raheleh Eslampanah,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1134,5,9,0.0,0.0,0
Rahina Oumarou Mahamane,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13848,5,5,0.0,0.0,0
Rahman Sanya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8138,3,3,0.0,0.0,263
Rahul Aralikatte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7624,5,5,0.0,0.0,0
Rahul Banerjee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6578,4,4,0.0,0.0,0
Rahul Biju,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13321,6,6,0.0,0.0,0
Rahul Dharmaji,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5356,5,5,0.0,0.0,4
Rahul Dixit,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11711,2,2,0.0,0.0,432
Aniya Aggarwal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10925,5,5,0.0,0.0,119
Rahul Khanna,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8757,5,5,0.0,0.0,130
Anj Simmons,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4215,4,4,0.0,0.0,0
Rahul Kumar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4480,2,2,0.0,0.0,0
Anja Kleebaum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:553,4,4,0.0,0.0,0
Anja M. Maier,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2249,3,3,0.0,0.0,254
Anjali Goyal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:594,0,0,0.0,0.0,798
Rahul Purandare,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8274,5,10,0.0,0.0,120
Anjali Joshi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7512,37,37,0.0,0.0,0
Anjaly Parayil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3111,5,5,0.0,0.0,0
Raihana Ferdous,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6356,4,4,0.0,0.0,0
Raimundas Matulevicius,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6851,2,2,0.0,0.0,0
Raina Samuel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9818,2,2,0.0,0.0,39
Rainer Janßen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8442,8,8,0.0,0.0,0
Anjan Karmakar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10093,5,5,0.0,0.0,0
Anjum Nazir,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13346,6,6,0.0,0.0,0
Rainer Unterguggenberger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6040,5,5,0.0,0.0,0
Anka Chandrahas Tummepalli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11805,2,2,0.0,0.0,0
Raj Shrestha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7411,4,8,0.0,0.0,0
Raja Ben Abdessalem,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7685,3,3,0.0,0.0,0
Raja Manzar Abbas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7915,2,2,0.0,0.0,0
Rajagopal Nagarajan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1590,2,2,0.0,0.0,541
Anke Dittmar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9178,2,2,0.0,0.0,395
Rajdeep Singh Hundal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4559,4,4,0.0,0.0,0
Rajeev R. Raje,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11528,5,5,0.0,0.0,0
Rajesh Krishna Balan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4742,3,3,0.0,0.0,0
Rajesh P. N. Rao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6651,6,6,0.0,0.0,0
Rajesh Subramanyan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3318,2,2,0.0,0.0,0
Rajesh Vasa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1190,4,6,0.0,0.0,0
Rajitha Yasaweerasinghelage,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12063,3,8,0.0,0.0,0
Rajiv Gupta 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5201,3,3,0.0,0.0,39
Rajiv Ramdhany,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5997,5,5,0.0,0.0,0
Rajiv Ramnath,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10484,2,2,0.0,0.0,349
Rajiv Ranjan 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6424,1,1,0.0,0.0,0
Rajkishore Barik,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11476,3,3,0.0,0.0,0
Ankit Choudhary,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8301,2,2,0.0,0.0,0
Rajnikant Sharma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5547,3,3,0.0,0.0,307
Rajshakhar Paul,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8467,2,4,0.0,0.0,0
Raju Halder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4855,3,3,0.0,0.0,60
Raju Pavuluri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8710,9,9,0.0,0.0,0
Rakesh Ramesh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9121,6,6,0.0,0.0,21
Rakesh Rana,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13237,2,2,0.0,0.0,0
Ankit Rana,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8272,5,10,0.0,0.0,120
Rakhshanda Jabeen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13327,3,3,0.0,0.0,0
Ralf Gitzel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12658,5,5,0.0,0.0,0
Ankit Shukla 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7960,8,8,0.0,0.0,4
Ralf Klamma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8796,3,3,0.0,0.0,295
Ankur Choudhary,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8217,2,2,0.0,0.0,396
Ralf Pannemans,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8645,3,3,0.0,0.0,0
Ralf Penners,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10839,2,2,0.0,0.0,25
Ann Morrison,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11291,22,22,0.0,0.0,0
Ralf Sascha Engelschall,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13007,1,1,0.0,0.0,637
Ann-Kathrin Windmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10820,8,8,0.0,0.0,0
Anna Börjesson Sandberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4575,1,1,0.0,0.0,0
Ralph Holz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1117,4,4,0.0,0.0,0
Ralph Joseph DL. Gonzales,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8959,3,3,0.0,0.0,107
Raluca Marinescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10776,3,3,0.0,0.0,0
Raluca Sauciuc,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3810,3,3,0.0,0.0,0
Ram Bairi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4783,8,8,0.0,0.0,0
Ram Chillarege,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7171,4,4,0.0,0.0,0
Ram Krishnan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7320,7,14,0.0,0.0,0
Ramanathan Ramu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5530,3,6,0.0,0.0,0
Ramandeep Singh Dehal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11678,2,2,0.0,0.0,0
Ramanuj Chouksey,4:a207e2fc-2358-4733-aaec-376a2c17a19b:982,3,3,0.0,0.0,278
Ramasubramanian Suriyanarayanan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7126,4,4,0.0,0.0,0
Rambhau Eknath Rote,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13809,3,3,0.0,0.0,0
Ramesh Guntha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13408,2,2,0.0,0.0,363
Ramesh S. 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1287,3,3,0.0,0.0,0
Anna Chistyakova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6466,5,5,0.0,0.0,121
Rami Eleiwi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12087,5,5,0.0,0.0,0
Anna Filippova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7897,2,2,0.0,0.0,0
Ramil Takhaviev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:155,5,5,0.0,0.0,139
Ramin Tavakoli Kolagari,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12008,2,4,0.0,0.0,190
Ramon Abílio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9161,3,3,0.0,0.0,0
Ramon R. H. Schiffelers,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9375,4,4,0.0,0.0,0
Ramona Trestian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13322,6,6,0.0,0.0,0
Ramy Shahin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3669,0,0,0.0,0.0,1025
Ramya M. Srinivasan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7939,2,2,0.0,0.0,364
Anna Kantosalo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12481,4,4,0.0,0.0,0
Ran Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:859,5,5,0.0,0.0,0
Ran Zmigrod,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9548,2,2,0.0,0.0,150
Rana Abdullah M. Almurshed,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4502,4,4,0.0,0.0,0
Anna Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13078,3,3,0.0,0.0,0
Rana Fakeeh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12030,4,4,0.0,0.0,0
Randal H. Direen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12586,5,5,0.0,0.0,144
Anna Maria Eilertsen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4508,1,1,0.0,0.0,589
Rania Mzid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12740,2,2,0.0,0.0,0
Rania Taleb,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9190,2,2,0.0,0.0,142
Ranit Chatterjee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10467,4,4,0.0,0.0,0
Anna Mazhar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5168,5,5,0.0,0.0,0
Ranjit Jhala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4845,3,3,0.0,0.0,0
Ranjita Bhagwan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8702,4,4,0.0,0.0,0
Anna Olgaard Nielsen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13615,2,2,0.0,0.0,0
Anna Perini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3272,2,2,0.0,0.0,397
Raphael C. Pooser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13497,8,8,0.0,0.0,46
Raphael Eidenbenz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13369,4,4,0.0,0.0,0
Raphael J. Sofaer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8150,6,6,0.0,0.0,102
Raphael Mayr,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9712,4,4,0.0,0.0,0
Raphael P. Azzolini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12620,4,4,0.0,0.0,0
Raphael Seidel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13566,5,5,0.0,0.0,135
Raphael Serafini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4272,3,3,0.0,0.0,23
Raphael Sirres,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3700,6,6,0.0,0.0,0
Raphael Stein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6229,3,3,0.0,0.0,0
Raphael Straub 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12519,3,3,0.0,0.0,0
Raphaël Khoury,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9191,2,2,0.0,0.0,142
Raphaël Troncy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11299,22,22,0.0,0.0,0
Raquel Cardoso de Melo Minardi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3558,4,4,0.0,0.0,0
Raquel Martins,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12275,10,10,0.0,0.0,0
Rasha Adel Hassan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9327,6,6,0.0,0.0,53
Anna Reale,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12944,2,2,0.0,0.0,398
Anna Teern,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13208,3,3,0.0,0.0,86
Rashmi Mudduluru,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2489,3,6,0.0,0.0,0
Rasmus Ros,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10643,1,1,0.0,0.0,0
Rasmus Svensson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12312,2,2,0.0,0.0,358
Rasool Maghareh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8700,2,2,0.0,0.0,515
Ratnadira Widyasari,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4990,7,7,0.0,0.0,0
Raul Medeiros,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2349,3,3,0.0,0.0,0
Raul Sidnei Wazlawick,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13341,1,1,0.0,0.0,717
Anna van der Meulen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11451,1,1,0.0,0.0,0
Raveendra Kumar Medicherla,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8053,2,2,0.0,0.0,0
Ravena Amaral,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11493,7,7,0.0,0.0,0
Ravi Bhargava,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6436,5,5,0.0,0.0,0
Ravi Chugh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1737,3,3,0.0,0.0,274
Ravi Mangal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9672,2,2,0.0,0.0,0
Ravinder Barn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1705,2,4,0.0,0.0,0
Ravishka Rathnasuriya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5618,2,2,0.0,0.0,0
Ray Huang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10625,5,5,0.0,0.0,0
Rayane Celestino dos Santos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13102,4,4,0.0,0.0,0
Raymond J. Mooney,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6579,4,4,0.0,0.0,0
Raymond P. L. Buse,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4914,2,2,0.0,0.0,543
Raymond Slot,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12013,4,4,0.0,0.0,0
Raymond Tan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:893,2,2,0.0,0.0,0
Raymond Turin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13864,3,3,0.0,0.0,333
Raz Yerushalmi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10220,0,0,0.0,0.0,1026
Razan Baltaji,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11770,1,1,0.0,0.0,0
Anna-Lena Lamprecht,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5054,2,2,0.0,0.0,371
Razieh Behjati,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4009,3,3,0.0,0.0,279
Razieh L. Saremi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5858,0,0,0.0,0.0,1027
Razieh Lotfalian Saremi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3890,3,4,0.0,0.0,0
Razvan C. Bunescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1401,4,4,0.0,0.0,40
Razvan Mihai Popescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5242,5,5,0.0,0.0,0
Razvan Ranca,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3567,5,5,0.0,0.0,0
Raúl Berganza Gómez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13292,4,4,0.0,0.0,189
Raúl Miñón,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11999,3,5,0.0,0.0,247
Anna-Liisa Mattila,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9104,4,4,0.0,0.0,0
Rebeca Campos Motta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10798,2,2,0.0,0.0,0
Rebeca T. da Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4655,3,3,0.0,0.0,300
Rebecca James,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3269,2,2,0.0,0.0,0
Annalisa Napolitano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9716,2,2,0.0,0.0,0
Rebecca Vivian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8248,4,7,0.0,0.0,0
Rebecca Wirfs-Brock,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12742,1,3,0.0,0.0,0
Annapaola Marconi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6206,2,2,0.0,0.0,0
Reda Bendraou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1497,2,2,0.0,0.0,0
Anne Brüggemann-Klein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12924,3,3,0.0,0.0,0
Reem Aleithan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10006,0,0,0.0,0.0,1028
Anne Goujon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8678,8,8,0.0,0.0,0
Reem Ayad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8013,13,13,0.0,0.0,0
Reem S. Alsuhaibani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4353,4,8,0.0,0.0,0
Reese Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9215,3,3,0.0,0.0,0
Regina Albuquerque,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6402,3,3,0.0,0.0,85
Anne Nyokabi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12925,3,3,0.0,0.0,0
Anne Woepse,4:a207e2fc-2358-4733-aaec-376a2c17a19b:940,4,4,0.0,0.0,0
