name,database_id,degree_weighted,betweenness_unweighted,clustering_unweighted,k_shell,role
Wei Minn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7497,5,7.429103338126673e-05,0.6,3,core
Roman Haas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9635,4,7.375136347906777e-05,0.6666666666666666,4,core
Stephan Lipp,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4035,7,7.348788413587333e-05,0.6190476190476191,5,core
Sayem Mohammad Imtiaz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2526,9,7.303006058101195e-05,0.5833333333333334,6,broker
Peng Liu 0010,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1483,7,7.225835019449188e-05,0.6190476190476191,5,core
Marvin Wyrich,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1999,6,7.176742952666157e-05,0.5333333333333333,4,broker
Emily Winter 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5422,9,7.156935982203277e-05,0.5,6,broker
Santiago Bragagnolo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2234,6,7.112485870886774e-05,0.4666666666666667,3,broker
Maximilian Junker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1979,10,7.107828732083596e-05,0.7333333333333333,8,core
Benedikt Hauptmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1978,10,7.107828732083596e-05,0.7333333333333333,8,core
Sebastian Eder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1976,10,7.107828732083596e-05,0.7333333333333333,8,core
Jorge Mendes 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8799,7,7.098859427724789e-05,0.7142857142857143,5,core
Amritanshu Agrawal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:191,8,7.097251371108722e-05,0.4642857142857143,4,broker
Jiaxin Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7771,14,7.079787164051681e-05,0.6263736263736264,10,core
Ganesha B. Upadhyaya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5531,7,7.066491675924442e-05,0.4761904761904761,4,broker
Yuepeng Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4580,8,7.062512800391234e-05,0.4285714285714285,4,broker
Katsiaryna Labunets,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4308,6,7.05749344564071e-05,0.6,4,core
Zhibo Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5380,16,6.939681998222846e-05,0.4333333333333333,9,broker
Yonghwi Kwon 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7592,12,6.932842647824407e-05,0.4545454545454545,6,broker
Lina Marsso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8010,19,6.916459970598903e-05,0.543859649122807,13,broker
Junda He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:670,11,6.870293612531394e-05,0.5818181818181818,8,broker
Sebastian Weber 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12247,12,6.847875710746716e-05,0.5606060606060606,7,broker
Alessandra Russo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4094,12,6.832349926256894e-05,0.5303030303030303,8,broker
Marcelo F. Frias,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2544,17,6.80702275772199e-05,0.4338235294117647,7,broker
Maliheh Izadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5239,11,6.773354320179748e-05,0.3272727272727272,5,broker
Zhong Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4077,14,6.757004843423371e-05,0.4835164835164835,6,broker
Simone Scalabrino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3151,19,6.738887229107592e-05,0.4035087719298245,8,broker
Truyen Tran 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5132,6,6.722949944232305e-05,0.7333333333333333,4,core
Sebastian Krieter,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2045,11,6.714256340023653e-05,0.5818181818181818,6,broker
Chengyu Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:840,11,6.667426430453038e-05,0.4909090909090909,7,broker
Manar Mazkatli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10983,14,6.647860924195357e-05,0.4065934065934066,7,broker
Simone Romano 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3578,7,6.586591114624163e-05,0.4761904761904761,4,broker
Mahan Tafreshipour,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7392,7,6.579335529243532e-05,0.4761904761904761,4,broker
Min Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:164,13,6.56027369253601e-05,0.5128205128205128,7,broker
Yunbo Lyu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4988,10,6.51912695158459e-05,0.6222222222222222,7,core
Adam Alami,4:a207e2fc-2358-4733-aaec-376a2c17a19b:348,8,6.48677894833931e-05,0.6071428571428571,6,core
S. M. Didar Al Alam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4497,12,6.450716240020578e-05,0.5,7,broker
Stefanos Chaliasos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:975,9,6.445773348456109e-05,0.5833333333333334,6,broker
Uwe Hohenstein,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5004,8,6.393941099676227e-05,0.7857142857142857,5,core
Eric Horton,4:a207e2fc-2358-4733-aaec-376a2c17a19b:606,4,6.38647779076659e-05,0.6666666666666666,3,core
Evangelos Ntentos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12155,15,6.370139201711777e-05,0.3619047619047619,7,broker
Chao Liu 0032,4:a207e2fc-2358-4733-aaec-376a2c17a19b:635,13,6.368039904149723e-05,0.4615384615384615,6,broker
Pierluigi San Pietro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7308,6,6.279810134142682e-05,0.6,4,core
Tian Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:258,15,6.228353687246262e-05,0.4857142857142857,6,broker
Chaopeng Dong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1476,11,6.22773605953517e-05,0.7090909090909091,7,core
Yongpan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1477,11,6.22773605953517e-05,0.7090909090909091,7,core
Siyuan Li 0014,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1474,11,6.22773605953517e-05,0.7090909090909091,7,core
Hong Li 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1478,11,6.22773605953517e-05,0.7090909090909091,7,core
Angelika Musil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7854,7,6.225765529886598e-05,0.8095238095238095,6,core
Juergen Musil,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7853,7,6.225765529886598e-05,0.8095238095238095,6,core
Chungha Sung,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4517,7,6.222367944527125e-05,0.6190476190476191,5,core
Abdullah Aldaeej,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3218,2,6.217791500356459e-05,0.0,2,broker
Andreas Jedlitschka,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5516,4,6.200444660983464e-05,0.5,3,broker
Jiawei Wang 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:288,7,6.18423895264062e-05,0.6666666666666666,6,core
Vincent Ng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3602,11,6.177005435349321e-05,0.6727272727272727,8,core
Xiaoxue Wu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9473,10,6.157065954666469e-05,0.9111111111111112,9,core
Wei Liu 0010,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9474,10,6.157065954666469e-05,0.9111111111111112,9,core
Cong Liu 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7278,12,6.152134966289544e-05,0.4696969696969697,7,broker
Luigi Quaranta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4555,6,6.15175350400273e-05,0.6,5,core
Yi Li 0048,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1834,10,6.151471114942091e-05,0.4888888888888889,5,broker
Wenchang Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7816,14,6.14724490260895e-05,0.5164835164835165,7,broker
Lina Maria Garcés Rodriguez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12772,27,6.124147104428956e-05,0.9344729344729344,26,core
Brauner R. N. Oliveira,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12761,27,6.124147104428956e-05,0.9344729344729344,26,core
Tiago Volpato,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12597,27,6.124147104428956e-05,0.9344729344729344,26,core
Gilberto Pedraza-Garcia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11941,5,6.122179280119984e-05,0.7,4,core
Éric Rutten,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12055,5,6.087350922820629e-05,0.4,3,broker
Hung Viet Nguyen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7185,5,6.076845171531391e-05,0.8,4,core
Mahmoud Alfadel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:511,6,6.065200597683355e-05,0.4666666666666667,4,broker
John Lundbäck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4251,6,6.055215299852685e-05,0.7333333333333333,4,core
Saad Mubeen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4249,6,6.055215299852685e-05,0.7333333333333333,4,core
Eduard Enoiu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10963,5,6.02615368309024e-05,0.7,4,core
Abdelhak-Djamel Seriai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12394,10,6.0106862285743815e-05,0.5555555555555556,5,broker
Dong Jae Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:913,12,5.970467752188176e-05,0.3787878787878788,6,broker
Hai Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3489,14,5.935920748138238e-05,0.6923076923076923,9,core
Haoxuan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7744,11,5.922283226109347e-05,0.4545454545454545,7,broker
Duc Minh Le,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1887,8,5.887875925349332e-05,0.4642857142857143,5,broker
Tiziano Santilli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12931,10,5.884263647977065e-05,0.3555555555555555,5,broker
Jia-Guang Sun 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1104,20,5.826538707846456e-05,0.3631578947368421,7,broker
Yue Li 0047,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6054,9,5.7910202461535085e-05,0.6666666666666666,6,core
Hui Xu 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3788,7,5.754655452521807e-05,0.6190476190476191,5,core
Shah Rukh Humayoun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10574,7,5.747476182400633e-05,0.4285714285714285,4,broker
Qingkai Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:658,16,5.699588321764888e-05,0.425,7,broker
Di Wu 0014,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2801,14,5.695153635775069e-05,0.4725274725274725,7,broker
Yuheng Huang 0004,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8636,10,5.686565627428092e-05,0.5555555555555556,6,broker
Kunal Suresh Pai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:885,10,5.622085589437182e-05,0.7333333333333333,8,core
Paulo Merson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13140,4,5.598137148748385e-05,0.5,3,broker
Marta Sabou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11595,10,5.595373532904046e-05,0.5555555555555556,6,broker
Qiyi Tang 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2270,12,5.573958364946167e-05,0.5909090909090909,9,broker
Xiang Ling 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1386,12,5.556068697886705e-05,0.6212121212121212,7,core
Kunqiu Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5659,12,5.515859988512235e-05,0.6060606060606061,7,core
Xinyi Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8136,9,5.5088503964826805e-05,0.5833333333333334,7,broker
Jeff Kramer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2455,9,5.501493847513076e-05,0.5833333333333334,6,broker
Mutian Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6973,11,5.476956700940468e-05,0.6727272727272727,7,core
Andreas Kreutz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12098,5,5.40991443756522e-05,0.7,4,core
Suhaib Mujahid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4882,6,5.397734374000038e-05,0.6,4,core
Kevin A. Schneider,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1500,12,5.354847189564898e-05,0.3333333333333333,5,broker
Emanuel Ferreira Coutinho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:125,4,5.3409377028010405e-05,0.3333333333333333,3,broker
Natasha Tylosky,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5204,5,5.333803821643272e-05,0.5,3,broker
Kapil Singi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3197,9,5.333027631842886e-05,0.5277777777777778,5,broker
John R. Woodward,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6780,7,5.331906468797879e-05,0.7619047619047619,6,core
Padmanabhan Krishnan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7693,7,5.331906468797879e-05,0.7619047619047619,6,core
Fang Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6186,4,5.331906468797879e-05,0.6666666666666666,3,core
Rodrigo Quites Reis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2396,4,5.331906468797879e-05,0.6666666666666666,3,core
Anna N. Rafferty,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2729,3,5.331906468797879e-05,0.6666666666666666,2,core
Chun-Han Lin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6185,4,5.331906468797879e-05,0.6666666666666666,3,core
François Gauthier 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7692,7,5.331906468797879e-05,0.7619047619047619,6,core
Adailton M. Lima,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2395,4,5.331906468797879e-05,0.6666666666666666,3,core
Leo Laine,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5057,6,5.331906468797879e-05,0.7333333333333333,5,core
Han Huang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4330,8,5.331906468797879e-05,0.7857142857142857,7,core
Anze Luzar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12103,3,5.331906468797879e-05,0.6666666666666666,2,core
Jack W. Davidson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5387,4,5.331906468797879e-05,0.6666666666666666,3,core
Anders Magnusson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5056,6,5.331906468797879e-05,0.7333333333333333,5,core
Yi Xiang 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4329,8,5.331906468797879e-05,0.7857142857142857,7,core
Matija Cankar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12102,3,5.331906468797879e-05,0.6666666666666666,2,core
Eliane Stampfer Wiese,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2730,3,5.331906468797879e-05,0.6666666666666666,2,core
Jason D. Hiser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5386,4,5.331906468797879e-05,0.6666666666666666,3,core
Saemundur Haraldsson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6778,7,5.331906468797879e-05,0.7619047619047619,6,core
Annika Wolff,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1614,4,5.331561495553262e-05,0.5,2,broker
Maria Christakis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5965,4,5.331389008930954e-05,0.6666666666666666,3,core
Jon Ayerdi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11559,8,5.331389008930954e-05,0.7857142857142857,7,core
Maite Arratibel,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2834,8,5.331389008930954e-05,0.7857142857142857,7,core
Christoph Roch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10256,8,5.3308715490640285e-05,0.7857142857142857,7,core
László Tóth 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4103,4,5.3308715490640285e-05,0.6666666666666666,3,core
Franz Zieris,4:a207e2fc-2358-4733-aaec-376a2c17a19b:899,4,5.3308715490640285e-05,0.6666666666666666,3,core
Jessica Díaz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2302,7,5.3308715490640285e-05,0.6190476190476191,5,core
Johan J. Lukkien,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9376,5,5.329836629330178e-05,0.7,4,core
Ralf Teusner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6426,4,5.328801709596328e-05,0.6666666666666666,3,core
Michael Rath 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2065,5,5.321557271459374e-05,0.7,4,core
Trey Woodlief,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1152,7,5.312745506139445e-05,0.3809523809523809,3,broker
Hinde-Lilia Bouziane,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12395,8,5.283000548968039e-05,0.7142857142857143,5,core
Jorge S. Correia Neto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1234,6,5.261731717402224e-05,0.9333333333333332,5,core
Vaggelis Atlidakis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:976,6,5.241666472625789e-05,0.4666666666666667,4,broker
Andrea Mocci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1034,11,5.2273100178098536e-05,0.6363636363636364,8,core
Carolyn D. Egelman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3943,9,5.215064098322097e-05,0.6666666666666666,6,core
Mingwei Liu 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8356,13,5.18970244365789e-05,0.6410256410256411,9,core
Dirk van der Linden,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3396,10,5.175913528613252e-05,0.6666666666666666,7,core
Kevin J. Sullivan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1824,4,5.159051362531376e-05,0.6666666666666666,3,core
Chong Tang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1822,4,5.159051362531376e-05,0.6666666666666666,3,core
Raula Gaikovina Kula,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4468,15,5.102775412023412e-05,0.4666666666666667,8,broker
Mahmoud Jahanshahi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2287,5,5.086755736107427e-05,0.7,4,core
Tao Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3363,7,5.084904837785628e-05,0.6190476190476191,5,core
Fernando Figueira Filho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8988,8,5.065497516569264e-05,0.7142857142857143,6,core
Colin Paterson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5735,7,5.064987447763238e-05,0.3809523809523809,3,broker
Mulong Xie,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2153,9,5.042295507991469e-05,0.5833333333333334,6,broker
Maolin Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4967,13,4.983709618030762e-05,0.5,7,broker
Christopher Ehmke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5849,8,4.956131674787778e-05,0.5714285714285714,5,broker
Masudul Hasan Masud Bhuiyan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1257,6,4.922189539738065e-05,0.6,4,core
Nan Yang 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:666,6,4.913317515754016e-05,0.6,4,core
Irina Niculescu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4306,19,4.870953269512861e-05,0.5087719298245614,10,broker
Xu Zhang 0024,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5754,35,4.849621956557775e-05,0.4907563025210084,15,broker
John-Paul Ore,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4840,4,4.8209587155387474e-05,0.5,3,broker
Yuchen Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5208,11,4.802524891860536e-05,0.6727272727272727,8,core
Haitao Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10258,9,4.801476526995328e-05,0.5555555555555556,5,broker
Per Lenberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2589,6,4.797110354158946e-05,0.4666666666666667,4,broker
Biniam Fisseha Demissie,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3072,6,4.742792213989858e-05,0.4666666666666667,3,broker
Guido Chari,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3721,5,4.714080431043521e-05,0.4,3,broker
Hung Dang Phan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:509,9,4.6531453267248346e-05,0.5277777777777778,5,broker
Klaus Pohl,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6368,8,4.648829100292457e-05,0.5714285714285714,5,broker
Luis Corral,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1026,6,4.646697552044475e-05,0.6,4,core
Ilenia Fronza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1027,6,4.646697552044475e-05,0.6,4,core
Cong Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:33,7,4.632169755005176e-05,0.6190476190476191,4,core
Larissa Schmid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5166,15,4.611243253509111e-05,0.4095238095238095,7,broker
Siqi Ma 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8377,9,4.6092018992808166e-05,0.75,6,core
Juanru Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8378,9,4.6092018992808166e-05,0.75,6,core
Cong Sun 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8382,9,4.6092018992808166e-05,0.75,6,core
Elisa Bertino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8379,9,4.6092018992808166e-05,0.75,6,core
Yu Kang 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3350,31,4.592081220831613e-05,0.5225806451612903,15,broker
Jürgen Walter,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13313,9,4.558106276324959e-05,0.5,5,broker
Kari Systä,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9107,6,4.5461449991343366e-05,0.6,4,core
Chaofeng Sha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7029,16,4.541745163092164e-05,0.4833333333333333,9,broker
Jana Tumova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1506,6,4.525389113925874e-05,0.6,6,core
Josiane Kroll,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3614,5,4.518113269808855e-05,0.4,3,broker
Carina Frota Alves,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12296,6,4.502228505525162e-05,0.7333333333333333,5,core
Cécile Péraire,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2179,3,4.4999800407810656e-05,0.3333333333333333,2,broker
Pengfei Chen 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10752,9,4.4759115858401706e-05,0.5277777777777778,6,broker
Mingyang Li 0005,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3547,11,4.44744652570324e-05,0.6545454545454545,8,core
Mary Shaw,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3621,3,4.435589277380552e-05,0.3333333333333333,3,broker
Jiaping Gui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6249,5,4.425648272655093e-05,0.6,4,core
Daniel Schall 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4897,14,4.415978783472148e-05,0.3846153846153846,6,broker
Jan Ole Johanssen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:554,6,4.414949127214177e-05,0.5333333333333333,4,broker
Fu Song,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3499,9,4.397910224070284e-05,0.5555555555555556,6,broker
Jiwei Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4612,9,4.386399142295363e-05,0.5833333333333334,5,broker
Ensheng Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3718,13,4.353889354972673e-05,0.6153846153846154,8,core
Caio Steglich,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8984,8,4.353442738380311e-05,0.6428571428571429,6,core
Kinga Bojarczuk,4:a207e2fc-2358-4733-aaec-376a2c17a19b:363,26,4.3511603152091176e-05,0.4646153846153846,13,broker
Natalija Gucevska,4:a207e2fc-2358-4733-aaec-376a2c17a19b:364,26,4.3511603152091176e-05,0.4646153846153846,13,broker
Rick Salay,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2242,12,4.322951604918945e-05,0.3484848484848485,5,broker
Owain Parry,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1970,7,4.311260796821437e-05,0.6666666666666666,5,core
Alex Sanchez-Stern,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3688,15,4.286614423606999e-05,0.5619047619047619,8,broker
Rana Alkadhi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:556,6,4.250103532727678e-05,0.6,4,core
Sávio Freire,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5351,17,4.235063324473619e-05,0.7352941176470589,14,core
Manoel G. Mendonça,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6765,17,4.235063324473619e-05,0.7352941176470589,14,core
Pan Bian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9282,8,4.215148480873113e-05,0.7142857142857143,5,core
Fraol Batole,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2527,8,4.211058756316099e-05,0.6071428571428571,6,core
Jillian Emard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3452,13,4.19980730238216e-05,0.5384615384615384,7,broker
Michel Wermelinger,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2638,9,4.197173590013709e-05,0.4166666666666667,5,broker
Fei-Ching Kuo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9030,8,4.186244659769578e-05,0.5714285714285714,5,broker
Feng Gao 0022,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3460,21,4.180588279152418e-05,0.7047619047619048,15,core
Eduardo Martins Guerra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13000,6,4.1805161358887606e-05,0.7333333333333333,5,core
Kevin Lee 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5568,8,4.175054345027841e-05,0.6071428571428571,5,core
Todd Mytkowicz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9652,6,4.174191681148525e-05,0.4666666666666667,3,broker
George G. Cabral,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4880,6,4.1331550453554334e-05,0.6,4,core
Emily First,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3690,14,4.12335206278162e-05,0.6043956043956044,8,core
Tapajit Dey,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5296,4,4.09687911114762e-05,0.5,2,broker
Anna Wingkvist,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7239,8,4.074732611408388e-05,0.3928571428571428,3,broker
Mahnaz Behroozi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5706,7,4.058728472534573e-05,0.5714285714285714,4,broker
Rosalia Tufano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1022,15,4.0161260755733646e-05,0.4666666666666667,8,broker
Jiyuan Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2482,7,3.9822695310202656e-05,0.5714285714285714,5,broker
Mateusz Machalica,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4595,8,3.976674140779885e-05,0.6428571428571429,6,core
